id,age,rotoworld_id,sportradar_id,depth_chart_order,number,high_school,weight,height,last_name,search_last_name,full_name,player_id,status,hashtag,gsis_id,birth_city,birth_country,practice_participation,position,birth_date,fantasy_positions,injury_body_part,depth_chart_position,sport,first_name,espn_id,fantasy_data_id,years_exp,rotowire_id,pandascore_id,stats_id,swish_id,college,search_rank,birth_state,team,search_first_name,search_full_name,yahoo_id,injury_start_date,news_updated,injury_status,active,injury_notes,practice_description,personal_tier,ringer_tier,fp_tier,bs_tier,personal_pos_tier,ringer_pos_tier,fp_pos_tier,bs_pos_tier,bye,personal_ranking,ringer_ranking,fp_ranking,bs_ranking,personal_pos_ranking,ringer_pos_ranking,fp_pos_ranking,bs_pos_ranking,fp_adp,fp_ecr,bs_adp,bs_ecr,createdAt,updatedAt
4198,28,,c871b3a8-72c4-425e-a357-2de37e033c8d,1,39,Point Loma (CA),190,70,Agnew,agnew,Jamal Agnew,4198,Active,#jamalagnew-NFL-JAX-39,00-0033572,,,,WR,1995-04-03,WR,,KR,nfl,Jamal,3061612,19044,6,12205,,,752646,San Diego,350,,JAX,jamal,jamalagnew,30278,,1688399406971,,true,,,0,0,15,0,0,0,10,0,9,0,0,451,0,0,0,152,0,0,451,0,0,2023-07-28T16:28:37.919Z,2023-07-28T16:50:44.374Z
4197,28,12380,6130be96-edf3-4361-b666-860c4ec46e7d,1,6,American Heritage (FL),173,68,McKenzie,mckenzie,Isaiah McKenzie,4197,Active,#isaiahmckenzie-NFL-IND-6,00-0033466,,,,WR,1995-04-09,WR,,SWR,nfl,Isaiah,3128724,19043,6,11866,,823040,823040,Georgia,309,,IND,isaiah,isaiahmckenzie,30285,,1683050139976,,true,,,0,0,12,0,0,0,8,0,11,0,0,281,0,0,0,102,0,0,281,0,0,2023-07-28T16:28:37.918Z,2023-07-28T16:50:43.996Z
4171,28,12253,682eda79-0026-4ad8-8f45-a61ce42cb908,1,8,Jay (TX),194,75,Reynolds,reynolds,Josh Reynolds,4171,Active,#joshreynolds-NFL-DET-8,00-0033943,,,,WR,1995-02-16,WR,,RWR,nfl,Josh,3115306,19017,6,11871,,822367,822367,Texas A&M,290,,DET,josh,joshreynolds,30230,,1674242749463,,true,,,0,0,12,0,0,0,8,0,9,0,0,259,0,0,0,95,0,0,259,0,0,2023-07-28T16:28:37.895Z,2023-07-28T16:50:43.909Z
4199,28,12388,27dd5b6e-ea65-4622-a6b4-460fd144407c,1,33,Burges (TX),208,69,Jones,jones,Aaron Jones,4199,Active,#aaronjones-NFL-GB-33,00-0033293,,,,RB,1994-12-02,RB,,RB,nfl,Aaron,3042519,19045,6,11763,,741314,741314,UTEP,40,,GB,aaron,aaronjones,30295,,1684687556558,,true,,,0,0,4,0,0,4,3,0,6,0,38,35,0,0,17,15,0,38,35,0,0,2023-07-28T16:28:37.920Z,2023-07-28T16:50:45.154Z
4189,29,,582dc00e-e7ec-4ca7-bff0-f7b1d604017b,1,82,Hoffman Estates (IL),253,77,Saubert,saubert,Eric Saubert,4189,Active,#ericsaubert-NFL-MIA-82,00-0033576,,,,TE,1994-05-01,TE,,TE,nfl,Eric,2975863,19035,6,11897,,694931,694931,Drake,9999999,,MIA,eric,ericsaubert,30287,,1678915231783,,true,,,0,0,16,0,0,0,9,0,10,0,0,540,0,0,0,93,0,0,540,0,0,2023-07-28T16:28:37.912Z,2023-07-28T16:50:42.124Z
4217,29,12276,2ada91b0-036e-454f-83c3-6d939ff584a9,1,85,Norman (OK),250,76,Kittle,kittle,George Kittle,4217,Active,#georgekittle-NFL-SF-85,00-0033288,,,,TE,1993-10-09,TE,,TE,nfl,George,3040151,19063,6,11892,,733672,733672,Iowa,47,,SF,george,georgekittle,30259,,1686151857127,,true,,,0,0,6,0,0,3,2,0,9,0,55,59,0,0,4,4,0,50,59,0,0,2023-07-28T16:28:37.933Z,2023-07-28T16:50:45.260Z
4233,28,12425,cd0f4ef0-9914-4125-be4d-804a72350ceb,,10,Deer Park (TX),202,72,Gonzalez,gonzalez,Zane Gonzalez,4233,Active,#zanegonzalez-NFL-SF-10,00-0033862,,,,K,1995-05-07,K,,,nfl,Zane,3043234,19079,6,11831,,732774,732774,Arizona State,9999999,,SF,zane,zanegonzalez,30337,,1679711403576,,true,,,0,0,15,0,0,0,5,0,9,0,0,467,0,0,0,43,0,0,467,0,0,2023-07-28T16:28:37.953Z,2023-07-28T16:50:40.885Z
4381,32,12729,3c8a55dd-20a8-4375-b711-49eb5e6e1d0e,2,7,Highland (ID),221,74,Hill,hill,Taysom Hill,4381,Active,#taysomhill-NFL-NO-7,00-0033357,,,,TE,1990-08-23,TE,,TE,nfl,Taysom,2468609,19238,6,12063,,503184,503184,BYU,166,,NO,taysom,taysomhill,30614,,1688574640871,,true,,,0,0,10,0,0,7,4,0,11,0,172,180,0,0,23,25,0,177,180,0,0,2023-07-28T16:28:38.014Z,2023-07-28T16:50:45.295Z
4455,28,12678,6249d2c0-75dc-4586-943b-1c103a9eb419,2,31,Nature Coast Technical (FL),190,70,Breida,breida,Matt Breida,4455,Active,#mattbreida-NFL-NYG-31,00-0033308,,,,RB,1995-02-28,RB,,RB,nfl,Matt,3049916,19319,6,12289,,750097,750097,Georgia Southern,287,,NYG,matt,mattbreida,30552,,1684941909932,,true,,,0,0,12,0,0,0,8,0,13,0,0,280,0,0,0,76,0,298,280,0,0,2023-07-28T16:28:38.074Z,2023-07-28T16:50:39.434Z
4454,27,12677,5aba3610-ab55-4922-ac46-806ded5eb8bf,1,84,Milwaukie Arts Academy (WI),205,73,Bourne,bourne,Kendrick Bourne,4454,Active,#kendrickbourne-NFL-NE-84,00-0033307,,,,WR,1995-08-04,WR,,LWR,nfl,Kendrick,3045523,19318,6,11847,,754412,754412,Eastern Washington,347,,NE,kendrick,kendrickbourne,30551,,1687457443407,,true,,,0,0,12,0,0,0,8,0,11,0,0,271,0,0,0,99,0,0,271,0,0,2023-07-28T16:28:38.069Z,2023-07-28T16:50:43.973Z
4443,29,,6733b953-de77-44e5-acbf-c2d3a0940243,2,49,Brush (OH),246,77,Brown,brown,Pharaoh Brown,4443,Active,#pharaohbrown-NFL-IND-49,00-0033439,,,,TE,1994-05-04,TE,,SWR,nfl,Pharaoh,2971281,19304,6,11887,,689689,689689,Oregon,9999999,,IND,pharaoh,pharaohbrown,30627,,1680307833040,,true,,,0,0,16,0,0,0,9,0,11,0,0,559,0,0,0,100,0,0,559,0,0,2023-07-28T16:28:38.064Z,2023-07-28T16:50:42.410Z
4602,29,12868,7c9c7800-69d0-459b-812b-a07ac48e9f2a,2,18,McHenry East (IL),240,77,Tonyan,tonyan,Robert Tonyan,4602,Active,#roberttonyan-NFL-CHI-18,00-0033757,,,,TE,1994-04-30,TE,,TE,nfl,Robert,2975674,19491,6,12389,,660151,660151,Indiana State,638,,CHI,robert,roberttonyan,30777,,1687469744209,,true,,,0,0,13,0,0,0,6,0,13,0,0,339,0,0,0,39,0,0,339,0,0,2023-07-28T16:28:38.198Z,2023-07-28T16:50:39.600Z
4741,28,,d479a777-b53b-4bbf-a8e4-0c1675ac48df,4,46,Shanley (ND),240,78,Arnold,arnold,Dan Arnold,4741,Active,#danarnold-NFL-PHI-46,00-0034011,,,,TE,1995-03-15,TE,,TE,nfl,Dan,4212989,19659,6,12276,,1053627,1053627,Wisconsin-Platteville,640,,PHI,dan,danarnold,30891,,1683237012604,,true,,,0,0,15,0,0,0,8,0,10,0,0,486,0,0,0,73,0,0,486,0,0,2023-07-28T16:28:38.465Z,2023-07-28T16:50:41.199Z
4854,28,,6124c4d4-337b-4926-b3f8-d2feb1c16fa9,2,85,Santa Margarita Catholic (CA),198,72,Cracraft,cracraft,River Cracraft,4854,Active,#rivercracraft-NFL-MIA-85,00-0034054,,,,WR,1994-11-01,WR,,LWR,nfl,River,3052056,19755,6,12447,,749681,749681,Washington State,9999999,,MIA,river,rivercracraft,30955,,1679090714727,,true,,,0,0,16,0,0,0,11,0,10,0,0,553,0,0,0,190,0,0,553,0,0,2023-07-28T16:28:38.639Z,2023-07-28T16:50:44.659Z
4892,28,13072,30198d30-9769-4e10-ac86-b4c91d940802,1,6,Lake Travis (TX),215,73,Mayfield,mayfield,Baker Mayfield,4892,Active,#bakermayfield-NFL-TB-6,00-0034855,,,,QB,1995-04-14,QB,,QB,nfl,Baker,3052587,19790,5,12619,,748070,748070,Oklahoma,260,,TB,baker,bakermayfield,30971,,1690558230626,,true,,,0,0,12,0,0,0,5,0,5,0,0,269,0,0,0,32,0,295,269,0,0,2023-07-28T16:28:38.671Z,2023-07-28T16:50:39.398Z
4950,26,13095,ebcd87ce-218c-4144-810b-921c2f59d6e8,1,13,Saguaro (AZ),200,71,Kirk,kirk,Christian Kirk,4950,Active,#christiankirk-NFL-JAX-13,00-0034775,,,,WR,1996-11-18,WR,,SWR,nfl,Christian,3895856,19815,5,12508,,865801,865801,Texas A&M,72,,JAX,christian,christiankirk,31017,,1685545828233,,true,,,0,0,6,0,0,4,4,0,9,0,62,64,0,0,26,28,0,75,64,0,0,2023-07-28T16:28:38.788Z,2023-07-28T16:50:45.376Z
4962,28,13134,1376da0d-0448-4a37-bd99-842c4580eeda,,0,American Heritage (FL),215,71,Michel,michel,Sony Michel,4962,Active,#sonymichel-NFL-LAR-0,00-0034845,,,,RB,1995-02-17,RB,,,nfl,Sony,3128721,19828,5,12880,,823041,823041,Georgia,347,,LAR,sony,sonymichel,31001,,1687287657732,,true,,,0,0,15,0,0,0,10,0,10,0,0,423,0,0,0,121,0,0,423,0,0,2023-07-28T16:28:38.800Z,2023-07-28T16:50:40.233Z
4943,26,13058,13d826c5-9b22-4e0a-a877-02d8c84c546b,2,14,San Clemente (CA),225,75,Darnold,darnold,Sam Darnold,4943,Active,#samdarnold-NFL-SF-14,00-0034869,,,,QB,1997-06-05,QB,,QB,nfl,Sam,3912547,19812,5,12490,,880026,880026,USC,338,,SF,sam,samdarnold,30973,,1688670922487,,true,,,0,0,14,0,0,0,6,0,9,0,0,359,0,0,0,36,0,0,359,0,0,2023-07-28T16:28:38.783Z,2023-07-28T16:50:39.645Z
4985,27,13143,2b119688-83b5-4d19-acbf-fa2087035fae,2,23,Norwalk (CA),220,71,Penny,penny,Rashaad Penny,4985,Active,#rashaadpenny-NFL-PHI-23,00-0034750,,,,RB,1996-02-02,RB,,RB,nfl,Rashaad,3139925,19799,5,12830,,840691,840691,San Diego State,101,,PHI,rashaad,rashaadpenny,30997,,1690410920974,,true,,,0,0,7,0,0,6,5,0,10,0,79,95,0,0,31,36,0,97,95,0,0,2023-07-28T16:28:38.831Z,2023-07-28T16:50:45.193Z
4973,29,13098,1b125fc4-5dd9-4eb9-a42f-048e61ca42b7,1,81,The Bolles School (FL),245,76,Hurst,hurst,Hayden Hurst,4973,Active,#haydenhurst-NFL-CAR-81,00-0034830,,,,TE,1993-08-24,TE,,TE,nfl,Hayden,3924365,19843,5,12467,,881956,881956,South Carolina,203,,CAR,hayden,haydenhurst,30995,,1686765011983,,true,,,0,0,10,0,0,7,4,0,7,0,169,189,0,0,21,23,0,198,189,0,0,2023-07-28T16:28:38.811Z,2023-07-28T16:50:45.292Z
4993,27,13104,1012cbe0-7eba-4169-bfca-183a0204e1a7,2,88,Southern Regional (NJ),245,78,Gesicki,gesicki,Mike Gesicki,4993,Active,#mikegesicki-NFL-NE-88,00-0034829,,,,TE,1995-10-03,TE,,TE,nfl,Mike,3116164,19853,5,12764,,836152,836152,Penn State,184,,NE,mike,mikegesicki,31012,,1689367543260,,true,,,0,0,9,0,0,7,4,0,11,0,180,157,0,0,26,19,0,191,157,0,0,2023-07-28T16:28:38.846Z,2023-07-28T16:50:45.299Z
WAS,,,,,,,,,Commanders,,Washington Commanders,WAS,,,,,,,DEF,,DEF,,,nfl,Washington,,,,,,,,,,,WAS,,,,,,,true,,,0,0,11,0,0,0,4,0,14,0,0,248,0,0,0,17,0,255,248,0,0,2023-07-28T16:28:50.604Z,2023-07-28T16:50:39.351Z
4992,27,13160,20d16690-560b-4a01-af20-8870ef07ea70,3,86,JSerra Catholic (CA),195,73,Pettis,pettis,Dante Pettis,4992,Active,#dantepettis-NFL-CHI-86,00-0034860,,,,WR,1995-10-23,WR,Undisclosed,LWR,nfl,Dante,3127306,19854,5,12884,,837820,837820,Washington,9999999,,CHI,dante,dantepettis,31014,,1690347618661,PUP,true,,,0,0,16,0,0,0,11,0,13,0,0,515,0,0,0,163,0,0,515,0,0,2023-07-28T16:28:38.844Z,2023-07-28T16:50:44.501Z
4995,27,13163,ed8a8fd2-df67-45e7-a34f-984afb82f6ea,2,80,Digital Harbor (MD),260,76,Thomas,thomas,Ian Thomas,4995,Active,#ianthomas-NFL-CAR-80,00-0034365,,,,TE,1996-06-06,TE,,TE,nfl,Ian,4045305,19910,5,12858,,943093,943093,Indiana,574,,CAR,ian,ianthomas,31071,,1678989036620,,true,,,0,0,16,0,0,0,8,0,7,0,0,509,0,0,0,81,0,0,509,0,0,2023-07-28T16:28:38.849Z,2023-07-28T16:50:41.636Z
5026,27,13196,c65b8d70-ac93-4782-996a-ef96fd11047c,2,10,Village Academy (FL),210,74,Smith,smith,Tre'Quan Smith,5026,Active,#trequansmith-NFL-NO-10,00-0034765,,,,WR,1996-01-07,WR,,SWR,nfl,Tre'Quan,3128451,19897,5,12567,,838415,838415,UCF,9999999,,NO,trequan,trequansmith,31061,,1673299508963,,true,,,0,0,15,0,0,0,10,0,11,0,0,432,0,0,0,142,0,0,432,0,0,2023-07-28T16:28:38.907Z,2023-07-28T16:50:44.297Z
5022,28,13151,e8029983-87cf-49a2-bc04-04c8233a0630,1,88,Britton-Hecla (SD),256,77,Goedert,goedert,Dallas Goedert,5022,Active,#dallasgoedert-NFL-PHI-88,00-0034351,,,,TE,1995-01-03,TE,,TE,nfl,Dallas,3121023,19863,5,12860,,791365,791365,South Dakota State,62,,PHI,dallas,dallasgoedert,31019,,1689261335091,,true,,,0,0,6,0,0,3,2,0,10,0,69,68,0,0,5,6,0,61,68,0,0,2023-07-28T16:28:38.897Z,2023-07-28T16:50:45.261Z
5001,27,13198,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,1,83,Bingham (UT),244,77,Schultz,schultz,Dalton Schultz,5001,Active,#daltonschultz-NFL-HOU-83,00-0034383,,,,TE,1996-07-11,TE,,TE,nfl,Dalton,3117256,19920,5,12514,,830523,830523,Stanford,107,,HOU,dalton,daltonschultz,31107,,1679348734324,,true,,,0,0,8,0,0,6,3,0,7,0,125,116,0,0,12,11,0,116,116,0,0,2023-07-28T16:28:38.860Z,2023-07-28T16:50:45.269Z
5010,27,13246,383f4814-6836-4766-a297-fc063e8509cc,1,89,Bozeman (MT),265,76,Dissly,dissly,Will Dissly,5010,Active,#willdissly-NFL-SEA-89,00-0034159,,,,TE,1996-07-08,TE,,TE,nfl,Will,3127292,19950,5,12986,,837806,837806,Washington,9999999,,SEA,will,willdissly,31090,,1686342043400,,true,,,0,0,14,0,0,0,7,0,5,0,0,391,0,0,0,51,0,0,391,0,0,2023-07-28T16:28:38.873Z,2023-07-28T16:50:39.807Z
5008,27,,7e42a22a-c47b-4387-aeeb-2cc2e76dc1d8,2,81,Belton (TX),246,78,Smythe,smythe,Durham Smythe,5008,Active,#durhamsmythe-NFL-MIA-81,00-0034798,,,,TE,1995-08-09,TE,,TE,nfl,Durham,3052897,19943,5,12807,,749968,749968,Notre Dame,421,,MIA,durham,durhamsmythe,31093,,1680549311162,,true,,,0,0,14,0,0,0,7,0,10,0,0,407,0,0,0,54,0,0,407,0,0,2023-07-28T16:28:38.869Z,2023-07-28T16:50:39.977Z
5052,25,13061,15965c39-17be-4338-911a-8f337f48a3ce,2,32,McKinney North (TX),208,71,Jones,jones,Ronald Jones,5052,Active,#ronaldjones-NFL-DAL-32,00-0034816,,,,RB,1997-08-03,RB,,RB,nfl,Ronald,3912550,19861,5,12566,,880033,880033,USC,285,,DAL,ronald,ronaldjones,31008,,1686145856483,,true,,,0,0,12,0,0,0,8,0,7,0,0,308,0,0,0,82,0,0,308,0,0,2023-07-28T16:28:38.943Z,2023-07-28T16:50:39.515Z
LAC,,,,,,,,,Chargers,,Los Angeles Chargers,LAC,,,,,,,DEF,,DEF,,,nfl,Los Angeles,,,,,,,,,,,LAC,,,,,,,true,,,0,0,11,0,0,0,4,0,5,0,0,249,0,0,0,18,0,267,249,0,0,2023-07-28T16:28:50.602Z,2023-07-28T16:50:39.352Z
5045,27,13129,b55ae5ba-593f-4560-9cab-14e10698e01d,1,14,Brenham (TX),216,76,Sutton,sutton,Courtland Sutton,5045,Active,#courtlandsutton-NFL-DEN-14,00-0034348,,,,WR,1995-10-10,WR,,LWR,nfl,Courtland,3128429,19800,5,12586,,838878,838878,SMU,107,,DEN,courtland,courtlandsutton,31010,,1688137535600,,true,,,0,0,8,0,0,5,6,0,9,0,100,101,0,0,44,43,0,112,101,0,0,2023-07-28T16:28:38.934Z,2023-07-28T16:50:45.431Z
5086,28,13280,e7f0a505-8060-403e-a3b3-9d4e88dda1dc,1,11,Lakewood (FL),206,76,Valdes-Scantling,valdesscantling,Marquez Valdes-Scantling,5086,Active,#marquezvaldesscantling-NFL-KC-11,00-0034272,,,,WR,1994-10-10,WR,,LWR,nfl,Marquez,3051738,19976,5,12934,,742382,742382,South Florida,195,,KC,marquez,marquezvaldesscantling,31144,,1678472438829,,true,,,0,0,10,0,0,8,7,0,10,0,179,181,0,0,75,76,0,232,181,0,0,2023-07-28T16:28:38.996Z,2023-07-28T16:50:45.560Z
5089,28,,f4808328-86e9-459d-a2bc-18e90c7d211e,2,14,NSU University School (FL),218,77,White,white,Mike White,5089,Active,#mikewhite-NFL-MIA-14,00-0034401,,,,QB,1995-03-25,QB,,QB,nfl,Mike,3051381,19972,5,12826,,741785,741785,Western Kentucky,392,,MIA,mike,mikewhite,31141,,1688569539698,,true,,,0,0,15,0,0,0,6,0,10,0,0,425,0,0,0,43,0,0,425,0,0,2023-07-28T16:28:38.998Z,2023-07-28T16:50:40.278Z
JAX,,,,,,,,,Jaguars,,Jacksonville Jaguars,JAX,,,,,,,DEF,,DEF,,,nfl,Jacksonville,,,,,,,,,,,JAX,,,,,,,true,,,0,0,12,0,0,0,4,0,9,0,0,270,0,0,0,19,0,241,270,0,0,2023-07-28T16:28:50.572Z,2023-07-28T16:50:39.402Z
5113,27,,a964f59b-af2b-48e1-b64d-c376cc1d8c28,1,11,White Station (TN),197,74,Wilson,wilson,Cedrick Wilson,5113,Active,#cedrickwilson-NFL-MIA-11," 00-0034418",,,,WR,1995-11-20,WR,,SWR,nfl,Cedrick,4036335,20013,5,12773,,912061,912061,Boise State,304,,MIA,cedrick,cedrickwilson,31178,,1685927459806,,true,,,0,0,14,0,0,0,10,0,10,0,0,420,0,0,0,138,0,0,420,0,0,2023-07-28T16:28:39.081Z,2023-07-28T16:50:44.268Z
5121,27,13308,18f0bd30-1432-4fae-9cb4-c212bad6d0bb,1,0,Leesville Road (NC),190,69,Berrios,berrios,Braxton Berrios,5121,Active,#braxtonberrios-NFL-MIA-0,00-0034419,,,,WR,1995-10-06,WR,,KR,nfl,Braxton,3123075,20038,5,12771,,820866,820866,Miami (FL),306,,MIA,braxton,braxtonberrios,31180,,1678994106731,,true,,,0,0,12,0,0,0,9,0,10,0,0,311,0,0,0,108,0,0,311,0,0,2023-07-28T16:28:39.106Z,2023-07-28T16:50:44.003Z
5122,28,13301,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,1,35,Zachary (LA),203,66,Scott,scott,Boston Scott,5122,Active,#bostonscott-NFL-PHI-35,00-0034414,,,,RB,1995-04-27,RB,,KR,nfl,Boston,3051439,20039,5,12996,,749635,749635,Louisiana Tech,306,,PHI,boston,bostonscott,31171,,1678848354396,,true,,,0,0,12,0,0,0,8,0,10,0,0,273,0,0,0,74,0,0,273,0,0,2023-07-28T16:28:39.117Z,2023-07-28T16:50:39.411Z
5096,26,,f7ff7599-a175-4a0c-b887-3ae9e596fc64,1,3,Sickles (FL),190,69,McCloud,mccloud,Ray-Ray McCloud,5096,Active,#rayraymccloud-NFL-SF-3,00-0034407,,,,WR,1996-10-15,WR,,KR,nfl,Ray-Ray,3728262,19961,5,12570,,867759,867759,Clemson,484,,SF,rayray,rayraymccloud,31157,,1673476227210,,true,,,0,0,16,0,0,0,11,0,9,0,0,529,0,0,0,178,0,0,529,0,0,2023-07-28T16:28:39.018Z,2023-07-28T16:50:44.626Z
5137,27,,4aae1781-1eec-48c0-b41f-e4fee61c3c32,2,17,Riverview (FL),185,69,James,james,Richie James,5137,Active,#richiejames-NFL-KC-17,00-0034286,,,,WR,1995-09-05,WR,,SWR,nfl,Richie,3122899,20077,5,12579,,822644,822644,Middle Tennessee,258,,KC,richie,richiejames,31210,,1690471824885,,true,,,0,0,12,0,0,0,8,0,10,0,0,258,0,0,0,98,0,303,258,0,0,2023-07-28T16:28:39.235Z,2023-07-28T16:50:43.947Z
5185,27,13226,6a23db75-021b-4808-99e6-21a33d34202b,1,10,Urbandale (IA),227,77,Lazard,lazard,Allen Lazard,5185,Active,#allenlazard-NFL-NYJ-10,00-0034521,,,,WR,1995-12-11,WR,Undisclosed,RWR,nfl,Allen,3128390,20145,5,12628,,837958,837958,Iowa State,121,,NYJ,allen,allenlazard,31268,,1690476926931,Questionable,true,,,0,0,8,0,0,6,6,0,7,0,118,122,0,0,48,53,0,129,122,0,0,2023-07-28T16:28:39.312Z,2023-07-28T16:50:45.447Z
IND,,,,,,,,,Colts,,Indianapolis Colts,IND,,,,,,,DEF,,DEF,,,nfl,Indianapolis,,,,,,,,,,,IND,,,,,,,true,,,0,0,12,0,0,0,4,0,11,0,0,264,0,0,0,20,0,270,264,0,0,2023-07-28T16:28:50.646Z,2023-07-28T16:50:39.386Z
5154,27,13513,18ccb826-5584-4f6a-8434-cf9a3b927b0f,1,16,Danville (IL),205,73,Sherfield,sherfield,Trent Sherfield,5154,Active,#trentsherfield-NFL-BUF-16,00-0034487,,,,WR,1996-02-25,WR,,SWR,nfl,Trent,3122168,20081,5,13061,,835861,835861,Vanderbilt,443,,BUF,trent,trentsherfield,31320,,1686935732729,,true,,,0,0,14,0,0,0,10,0,13,0,0,404,0,0,0,133,0,0,404,0,0,2023-07-28T16:28:39.266Z,2023-07-28T16:50:44.234Z
5209,28,13438,9424475a-fba7-4bfd-b79c-f372ad28082a,3,22,Baker County (FL),206,70,Boone,boone,Mike Boone,5209,Active,#mikeboone-NFL-HOU-22,00-0034208,,,,RB,1995-06-30,RB,,RB,nfl,Mike,3139033,20159,5,13067,,842181,842181,Cincinnati,9999999,,HOU,mike,mikeboone,31228,,1678732222725,,true,,,0,0,15,0,0,0,11,0,7,0,0,495,0,0,0,133,0,0,495,0,0,2023-07-28T16:28:39.366Z,2023-07-28T16:50:41.321Z
CAR,,,,,,,,,Panthers,,Carolina Panthers,CAR,,,,,,,DEF,,DEF,,,nfl,Carolina,,,,,,,,,,,CAR,,,,,,,true,,,0,0,12,0,0,0,4,0,7,0,0,279,0,0,0,21,0,287,279,0,0,2023-07-28T16:28:50.578Z,2023-07-28T16:50:39.432Z
5285,28,,70473218-5ae3-47b4-86fd-151e68f1e8b9,4,82,Oakridge (CA),235,77,Dwelley,dwelley,Ross Dwelley,5285,Active,#rossdwelley-NFL-SF-82,00-0034073,,,,TE,1995-01-26,TE,,TE,nfl,Ross,3120303,20361,5,13030,,752665,752665,San Diego,9999999,,SF,ross,rossdwelley,31329,,1679341832858,,true,,,0,0,15,0,0,0,8,0,9,0,0,494,0,0,0,78,0,0,494,0,0,2023-07-28T16:28:39.667Z,2023-07-28T16:50:41.302Z
5284,27,13578,72cf3127-3953-4fd8-8049-3de1b6fa9825,2,23,Elkhart (TX),213,72,Wilson,wilson,Jeff Wilson,5284,Active,#jeffwilson-NFL-MIA-23,00-0034115,,,,RB,1995-11-16,RB,,RB,nfl,Jeff,3122976,20360,5,12932,,834195,834195,North Texas,156,,MIA,jeff,jeffwilson,31394,,1678832154676,,true,,,0,0,8,0,0,8,6,0,10,0,135,124,0,0,49,45,0,158,124,0,0,2023-07-28T16:28:39.665Z,2023-07-28T16:50:45.228Z
SEA,,,,,,,,,Seahawks,,Seattle Seahawks,SEA,,,,,,,DEF,,DEF,,,nfl,Seattle,,,,,,,,,,,SEA,,,,,,,true,,,0,0,12,0,0,0,4,0,5,0,0,285,0,0,0,22,0,233,285,0,0,2023-07-28T16:28:50.633Z,2023-07-28T16:50:39.454Z
5374,27,13208,bdb77276-7191-4454-85c2-e1693a33d709,2,84,South Fayette (PA),215,74,Watson,watson,Justin Watson,5374,Active,#justinwatson-NFL-KC-84,00-0034386,,,,WR,1996-04-04,WR,,LWR,nfl,Justin,3118892,19922,5,12746,,832220,832220,Pennsylvania,9999999,,KC,justin,justinwatson,31114,,1681530028209,,true,,,0,0,15,0,0,0,10,0,10,0,0,427,0,0,0,135,0,0,427,0,0,2023-07-28T16:28:39.829Z,2023-07-28T16:50:44.244Z
ARI,,,,,,,,,Cardinals,,Arizona Cardinals,ARI,,,,,,,DEF,,DEF,,,nfl,Arizona,,,,,,,,,,,ARI,,,,,,,true,,,0,0,13,0,0,0,5,0,14,0,0,330,0,0,0,28,0,0,330,0,0,2023-07-28T16:28:50.635Z,2023-07-28T16:50:39.580Z
HOU,,,,,,,,,Texans,,Houston Texans,HOU,,,,,,,DEF,,DEF,,,nfl,Houston,,,,,,,,,,,HOU,,,,,,,true,,,0,0,14,0,0,0,5,0,7,0,0,382,0,0,0,30,0,0,382,0,0,2023-07-28T16:28:50.666Z,2023-07-28T16:50:39.708Z
5823,26,,cefd0600-93f2-4e0f-9624-81e3dc495c1d,1,16,Damien (CA),205,74,Vizcaino,vizcaino,Tristan Vizcaino,5823,Active,#tristanvizcaino-NFL-DAL-16," 00-0034909",,,,K,1996-07-31,K,,K,nfl,Tristan,3127313,20717,4,13496,,837827,837827,Washington,9999999,,DAL,tristan,tristanvizcaino,31808,,1685720745834,,true,,,0,0,14,0,0,0,4,0,7,0,0,356,0,0,0,27,0,0,356,0,0,2023-07-28T16:28:40.634Z,2023-07-28T16:50:39.640Z
5844,26,14051,bd1120b6-38b3-4225-a4b0-20660a149d0d,1,87,Chariton (IA),248,77,Hockenson,hockenson,T.J. Hockenson,5844,Active,#tjhockenson-NFL-MIN-87," 00-0035229",,,,TE,1997-07-03,TE,,TE,nfl,T.J.,4036133,20805,4,13610,,923915,923915,Iowa,41,,MIN,tj,tjhockenson,31840,,1687148446465,,true,,,0,0,5,0,0,3,1,0,13,0,47,42,0,0,3,3,0,40,42,0,0,2023-07-28T16:28:40.666Z,2023-07-28T16:50:45.259Z
5846,25,13940,754faf0f-40f7-45f0-b23b-6ce990ecaf26,1,14,Oxford (MS),235,76,Metcalf,metcalf,DK Metcalf,5846,Active,#dkmetcalf-NFL-SEA-14," 00-0035640",,,,WR,1997-12-14,WR,,LWR,nfl,DK,4047650,20875,4,13424,,945633,945633,Ole Miss,32,,SEA,dk,dkmetcalf,31896,,1689175227977,,true,,,0,0,4,0,0,3,3,0,5,0,34,34,0,0,14,15,0,35,34,0,0,2023-07-28T16:28:40.669Z,2023-07-28T16:50:45.339Z
5849,25,13950,dd5a6b6e-ffae-45a5-b8e6-718a9251f374,,1,Allen (TX),207,70,Murray,murray,Kyler Murray,5849,Active,#kylermurray-NFL-ARI-1," 00-0035228",,,,QB,1997-08-07,QB,Knee - ACL,,nfl,Kyler,3917315,20889,4,13613,,879799,879799,Oklahoma,77,,ARI,kyler,kylermurray,31833,,1690384819588,PUP,true,Surgery,,0,0,10,0,0,6,4,0,14,0,163,187,0,0,22,23,0,157,187,0,0,2023-07-28T16:28:40.682Z,2023-07-28T16:50:44.903Z
